id,pardon_date,minister,crime,gender
BOE-A-1997-6054,1997-02-21,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de un mes y quince días de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-8140,1997-03-07,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de tres meses de arresto mayor y un delito de robo, a la pena de dos años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-8248,1997-03-14,Margarita Mariscal De Gante,"un delito de robo, a la pena de dos años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-8261,1997-03-14,Margarita Mariscal De Gante,"un delito de robo, a la pena de un año de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-11057,1997-04-18,Margarita Mariscal De Gante,"un delito de estafa, a la pena de un mes y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1997-13656,1997-05-30,Margarita Mariscal De Gante,"un delito de apropiación indebida, a la pena de dos años de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-14098,1997-06-06,Margarita Mariscal De Gante,"un delito de daños, a la pena de multa de 100.000 pesetas, y delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-15122,1997-06-16,Margarita Mariscal De Gante,"un delito receptación, a la pena de un mes y un día de arresto mayor y multa de 30.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-15975,1997-06-27,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de un mes y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-17225,1997-07-04,Margarita Mariscal De Gante,"un delito de quebrantamiento de condena, a la pena de un mes y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-23257,1997-10-17,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-23258,1997-10-17,Margarita Mariscal De Gante,"un delito de abandono de familia, a la pena de un mes y un día de arresto mayor y multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-23263,1997-10-17,Margarita Mariscal De Gante,"un delito de resistencia, a la pena de un mes y un día de arresto mayor y multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-27461,1997-12-01,Margarita Mariscal De Gante,"un delito de robo, a la pena de cuatro años, dos meses y un día de prisión menor y multa de 300.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-27474,1997-12-01,Margarita Mariscal De Gante,"un delito de robo con violencia e intimidación en las personas, a la pena de un año de prisión menor, y otro delito de robo con intimidación en las personas, a la pena de tres meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1997-28036,1997-12-05,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1998-3988,1998-01-30,Margarita Mariscal De Gante,"un delito contra la seguridad del tráfico, a la pena de multa de 100.000 pesetas y privación del permiso de conducir durante tres meses y un día",Hombre
BOE-A-1998-5490,1998-02-20,Margarita Mariscal De Gante,"un delito contra el deber de prestación del servicio militar, a la pena de dos años cuatro meses y un día de prisión menor e inhabilitación absoluta, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-7296,1998-03-06,Margarita Mariscal De Gante,"un delito de negativa, al cumplimiento de la prestación social sustitutoria del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-7312,1998-03-06,Margarita Mariscal De Gante,"un delito de negativa prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta, con las accesorias legales",Hombre
BOE-A-1998-8504,1998-03-20,Margarita Mariscal De Gante,"un delito de negativa de prestación del servicio militar, a la pena de dos años cuatro meses y un día de prisión menor e inhabilitación absoluta, con las accesorias legales",Hombre
BOE-A-1998-9840,1998-03-27,Margarita Mariscal De Gante,"un delito contra el deber de prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-10808,1998-04-17,Margarita Mariscal De Gante,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta, con las accesorias legales",Hombre
BOE-A-1998-10816,1998-04-17,Margarita Mariscal De Gante,"un delito de desobediencia grave a la autoridad, a la pena de dos meses y un día de arresto mayor y multa de 150.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1998-15673,1998-06-05,Margarita Mariscal De Gante,"un delito de apropiación indebida, a la pena de un mes y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-16574,1998-06-26,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de un año de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-19624,1998-07-10,Margarita Mariscal De Gante,"un delito contra el deber de prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena y accesorias",Hombre
BOE-A-1998-23697,1998-09-18,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de 100.000 pesetas de multa",Hombre
BOE-A-1998-25347,1998-10-02,Margarita Mariscal De Gante,"un delito de estafa, a la pena de 100.000 pesetas de multa, y delito de falsedad, a la pena de un mes y un día de arresto mayor y multa de 100.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-25350,1998-10-02,Margarita Mariscal De Gante,"un delito de tráfico de drogas, a la pena de cuatro años, dos meses y un día de prisión menor y multa de 51.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-25370,1998-10-09,Margarita Mariscal De Gante,"un delito de negación de incorporación a filas, a la pena de un año de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de condena",Hombre
BOE-A-1998-26269,1998-10-16,Margarita Mariscal De Gante,"un delito contra la seguridad del tráfico, a la pena de multa de tres meses, a razón de 1.000 pesetas de cuota diaria y privación del derecho a conducir vehículos de motor por tiempo de un año y un día",Hombre
BOE-A-1998-29416,1998-11-20,Margarita Mariscal De Gante,"un delito de robo con intimidación, a la pena de tres años y seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1998-29577,1998-11-27,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1998-29584,1998-11-27,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de seis meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1999-1567,1998-12-23,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas en grado de frustración, a la pena de multa de 100.000 pesetas; un delito de robo con intimidación, a la pena de cuatro años, dos meses y un día de prisión menor, y un delito de robo con intimidación en grado de frustración, a la pena de dos meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1999-4567,1999-02-05,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de tres meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-4573,1999-02-05,Margarita Mariscal De Gante,"un delito de desobediencia, a la pena de dos meses y un día de arresto mayor y multa de 150.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-14696,1999-06-11,Margarita Mariscal De Gante,"un delito de hurto, a la pena de un mes y un día de arresto mayor, un delito de robo con violencia, en grado de tentativa, a la pena de nueve meses de prisión, un delito de hurto, a la pena de arresto de doce fines de semana, un delito contra la seguridad del tráfico, a la pena de arresto de ocho fines de semana y privación del derecho a conducir vehículos de motor durante un año y un día y de una falta de lesiones, a la pena de arresto de tres fines de semana, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-15181,1999-06-18,Margarita Mariscal De Gante,"un delito de robo con violencia, a la pena de un año de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-15186,1999-06-18,Margarita Mariscal De Gante,"un delito de hurto, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-18516,1999-07-31,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de tres años y siete meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-18517,1999-07-31,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de tres años y siete meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-18522,1999-07-31,Margarita Mariscal De Gante,"un delito de falsedad de documento mercantil, a la pena de seis meses de prisión y multa de seis meses a razón de una cuota diaria de 1.000 pesetas, y un delito de estafa, a la pena de diez meses de prisión y multa de cuatro meses con una cuota diaria de 2.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-19046,1999-09-03,Margarita Mariscal De Gante,"un delito de estafa, a la pena de un año y seis meses de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-19049,1999-09-03,Margarita Mariscal De Gante,"un delito de estafa, a la pena de un año y seis meses de prisión menor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1999-20428,1999-10-01,Margarita Mariscal De Gante,"un delito de lesiones, a la pena de dos años, cuatro meses y un día de prisión menor, y una falta de daños, a la pena de multa de 25.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-21363,1999-10-15,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-1999-21367,1999-10-15,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de tres años y un día de prisión y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-21616,1999-10-22,Margarita Mariscal De Gante,"dos delitos de robo con violencia en las personas, a la pena de dos años de prisión por cada uno, un delito de atentado, a la pena de un año de prisión, y dos faltas de lesiones, a la pena de arresto de tres fines de semana por cada una, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-22553,1999-11-05,Margarita Mariscal De Gante,"un delito de robo, a la pena de un año de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-1999-24636,1999-12-03,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, en grado de tentativa, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-2836,2000-01-21,Margarita Mariscal De Gante,"un delito de robo con fuerza en las cosas, a la pena de dos meses de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-2840,2000-01-21,Margarita Mariscal De Gante,"un delito de robo con fuerza, en grado de tentativa, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-4368,2000-02-18,Margarita Mariscal De Gante,"un delito de falsedad en documento oficial, a la pena de dieciocho meses de prisión y multa de seis meses, a razón de 200 pesetas diarias, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena, que por auto de fecha 8 de febrero de 1999, sustituye la pena impuesta por la de ciento sesenta y ocho fines de semana de arresto",Hombre
BOE-A-2000-5385,2000-03-03,Margarita Mariscal De Gante,"un delito de conducción temeraria, a la pena de seis meses de prisión y privación del derecho de conducir vehículos de motor y ciclomotores por tiempo de un año y seis meses, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-7936,2000-03-31,Margarita Mariscal De Gante,"un delito continuado de robo, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-8274,2000-04-14,Margarita Mariscal De Gante,"un delito de malversación, a la pena de tres años de prisión e inhabilitación absoluta por término de seis años",Hombre
BOE-A-2000-8275,2000-04-14,Margarita Mariscal De Gante,"un delito contra la salud pública, a la pena de cuatro años de prisión y multa de 2.030.001 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-10293,2000-05-12,Ángel Acebes,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión menor y multa de 1.000.000 de pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-12545,2000-06-09,Ángel Acebes,"un delito de quebrantamiento de condena, a la pena de seis meses de prisión con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-13850,2000-06-23,Ángel Acebes,"un delito de conducción temeraria, a la pena de seis meses de prisión y privación del derecho a conducir vehículos de motor y ciclomotores por el tiempo de un año y un día y una falta de lesiones, a la pena de un mes-multa con una cuota diaria de 1.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-13947,2000-06-30,Ángel Acebes,"un delito de robo, a la pena de tres años, seis meses y un día de prisión, con la accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-15097,2000-07-21,Ángel Acebes,"un delito de receptación, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-15100,2000-07-21,Ángel Acebes,"un delito continuado de apropiación indebida, a la pena de dos años y tres meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-15102,2000-07-21,Ángel Acebes,"un delito continuado de apropiación indebida, a la pena de dos años y tres meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-18448,2000-09-22,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 93.600 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22920,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de un año de prisión, y otro delito de robo con fuerza en las cosas, a la pena de un año de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-22931,2000-12-01,Ángel Acebes,"un delito de robo, a la pena de un año de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23010,2000-12-01,Ángel Acebes,"un delito de robo en grado de tentativa, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23197,2000-12-01,Ángel Acebes,"un delito de malversación de caudales públicos, a la pena de tres meses de multa, con una cuota diaria de 500 pesetas y seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23230,2000-12-01,Ángel Acebes,"un delito de falsedad en documento privado, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2000-23602,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de ocho meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23627,2000-12-01,Ángel Acebes,"un delito contra la salud pública y medio ambiente, a la pena de un año de prisión y multa de 93.950 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23706,2000-12-01,Ángel Acebes,"un delito de fraude por exacción ilegal, a la pena de siete meses de prisión y seis meses de inhabilitación especial",Hombre
BOE-A-2000-23736,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de un año de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-23754,2000-12-01,Ángel Acebes,"un delito contra la seguridad del tráfico, a la pena de tres meses de multa, con una cuota diaria de 1.000 pesetas y privación del permiso de conducir durante un año y un día, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24057,2000-12-01,Ángel Acebes,"un delito de robo con intimidación, a la pena de un año y seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2000-24431,2000-12-01,Ángel Acebes,"un delito continuado de falsedad en documento oficial, a la pena de seis meses y un día de prisión menor y multa de 25.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2000-24470,2000-12-01,Ángel Acebes,"un delito de falsedad en documento oficial, a la pena de un año de prisión menor y multa de 50.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-109,2000-12-01,Ángel Acebes,"un delito de negativa a la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión menor e inhabilitación absoluta durante el tiempo de la condena",Hombre
BOE-A-2001-123,2000-12-01,Ángel Acebes,"dos delitos de falsedad continuados para cometer un delito continuado de malversación de caudales públicos, a la pena de siete años de prisión e inhabilitación absoluta por tiempo de dieciocho años, y un delito de falsedad como medio para cometer un delito continuado de malversación de caudales públicos, a la pena de seis años y un día de prisión e inhabilitación absoluta por tiempo de quince años",Hombre
BOE-A-2001-1323,2000-12-01,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de un año de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-135,2000-12-01,Ángel Acebes,"un delito contra el deber de la prestación del servicio militar, a la pena de dos años, cuatro meses y un día de prisión con las accesorias legales correspondientes e inhabilitación absoluta durante el tiempo de la condena",Hombre
BOE-A-2001-156,2000-12-01,Ángel Acebes,"un delito de malversación de caudales públicos, a la pena de seis meses y un día de prisión y seis años y un día de inhabilitación absoluta",Hombre
BOE-A-2001-58,2000-12-01,Ángel Acebes,"un delito de falsedad en documento oficial, a la pena de un año de prisión menor y multa de 100.000 pesetas, con las accesorias legales durante el tiempo de la condena",Hombre
BOE-A-2001-2763,2001-01-26,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de un año de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-7665,2001-04-04,Ángel Acebes,"un delito de robo con fuerza en las cosas en grado de tentativa, a la pena de siete meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-7666,2001-04-04,Ángel Acebes,"un delito de quebrantamiento de condena, a la pena de seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-10742,2001-05-18,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años de prisión y multa de 15.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-18385,2001-09-05,Ángel Acebes,"un delito de robo con intimidación, a la pena de tres años, seis meses y un día de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2001-18388,2001-09-05,Ángel Acebes,"un delito de robo con fuerza en las cosas, a la pena de un mes y un día de arresto mayor, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-1439,2001-12-27,Ángel Acebes,"un delito de lesiones, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-5158,2002-02-22,Ángel Acebes,"un delito de robo con fuerza en las cosas, en grado de tentativa, a la pena de un año y seis meses de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-5159,2002-02-22,Ángel Acebes,"un delito de robo con fuerza en las cosas, en grado de tentativa, a la pena de dos años de prisión, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Hombre
BOE-A-2002-5161,2002-02-22,Ángel Acebes,"un delito de lesiones, a la pena de tres años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2002-5162,2002-02-22,Ángel Acebes,"un delito de robo con intimidación, a la pena de un año y seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2002-11195,2002-05-10,Ángel Acebes,"un delito contra la salud pública, a la pena de tres años y seis meses de prisión y multa de 1.060.000 pesetas, con las accesorias de suspensión de todo cargo público y derecho de sufragio durante el tiempo de la condena",Mujer
BOE-A-2002-23116,2002-11-20,Jose María Michavila,"un delito de robo con fuerza, a la pena de un año de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-11680,2003-05-30,Jose María Michavila,"un delito contra la seguridad del tráfico, a la pena de un año y un día de privación del derecho a conducir vehículos de motor y multa de tres meses con una cuota diaria de 4 euros",Hombre
BOE-A-2003-11682,2003-05-30,Jose María Michavila,"un delito continuado de estafa, a la pena de dos años y tres meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Mujer
BOE-A-2003-12746,2003-06-13,Jose María Michavila,"un delito contra la salud pública, a la pena de dos años, cuatro meses y un día de prisión y multa de 1.000.000 de pesetas, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-14971,2003-07-11,Jose María Michavila,"un delito de robo con fuerza, a la pena de un año y cinco meses de prisión y una falta de hurto, a la pena de 46 días de multa a razón de 1,20 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-17898,2003-08-01,Jose María Michavila,"un delito de lesiones, a la pena de tres años de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2003-17909,2003-09-05,Jose María Michavila,"un delito contra la seguridad del tráfico, a la pena de un año y un día de privación del derecho a conducir vehículos de motor y multa de 3 meses, a satisfacer en cuotas diarias de 1,21 euros",Mujer
BOE-A-2003-21387,2003-11-07,Jose María Michavila,"un delito de receptación, a la pena de seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2004-141,2003-12-19,Jose María Michavila,"un delito de atentado, a la pena de 30 meses de prisión y multa de cuatro meses, con una cuota diaria de 12 euros, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2004-142,2003-12-19,Jose María Michavila,"un delito de lesiones, a la pena de dos años y seis meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
BOE-A-2004-2632,2004-01-30,Jose María Michavila,"un delito de robo con violencia, a la pena de dos años y cuatro meses de prisión, con las accesorias de inhabilitación especial para el derecho de sufragio pasivo durante el tiempo de la condena",Hombre
